Timestamp,Source_IP,Packet_Size,Request_Count
1742321890.056614,192.168.0.100,54,1356
1742321890.744553,192.168.0.100,143,1357
1742321890.746634,192.168.0.1,302,583
1742321890.75297,192.168.0.1,314,584
1742321890.75662,192.168.0.1,314,585
1742321890.759991,192.168.0.1,323,586
1742321890.760239,192.168.0.100,66,1358
1742321890.7607,192.168.0.100,66,1359
1742321890.762027,192.168.0.1,68,587
1742321890.762027,192.168.0.1,66,588
1742321890.762146,192.168.0.100,54,1360
1742321890.762182,192.168.0.100,54,1361
1742321890.76226,192.168.0.100,245,1362
1742321890.762261,192.168.0.100,253,1363
1742321890.763171,192.168.0.1,56,589
1742321890.763171,192.168.0.1,54,590
1742321890.764635,192.168.0.1,323,591
1742321890.765062,192.168.0.1,378,592
1742321890.766177,192.168.0.1,1304,593
1742321890.766177,192.168.0.1,56,594
1742321890.76623,192.168.0.100,54,1364
1742321890.766262,192.168.0.100,54,1365
1742321890.766394,192.168.0.1,378,595
1742321890.770424,192.168.0.1,56,596
1742321890.770942,192.168.0.1,388,597
1742321890.776109,192.168.0.1,388,598
1742321890.849231,192.168.0.1,262,599
1742321890.852387,192.168.0.1,1514,600
1742321890.852387,192.168.0.1,1514,601
1742321890.852516,192.168.0.100,54,1366
1742321890.854057,192.168.0.1,1514,602
1742321890.854098,192.168.0.100,54,1367
1742321890.854212,192.168.0.1,241,603
1742321890.854284,192.168.0.100,54,1368
1742321890.85432,192.168.0.100,54,1369
1742321890.871194,192.168.0.1,56,604
1742321892.127452,20.190.146.34,56,3
1742321892.261234,192.168.0.100,71,1370
1742321892.26168,192.168.0.100,71,1371
1742321892.262143,192.168.0.100,1454,1372
1742321892.262143,192.168.0.100,1454,1373
1742321892.262143,192.168.0.100,1454,1374
1742321892.262143,192.168.0.100,1454,1375
1742321892.262143,192.168.0.100,1279,1376
1742321892.262301,192.168.0.100,93,1377
1742321892.262346,192.168.0.100,688,1378
1742321892.267232,192.168.0.1,103,605
1742321892.268328,104.18.32.47,56,114
1742321892.268328,104.18.32.47,54,115
1742321892.269187,104.18.32.47,56,116
1742321892.269187,104.18.32.47,54,117
1742321892.269519,104.18.32.47,56,118
1742321892.269519,104.18.32.47,93,119
1742321892.270048,192.168.0.1,149,606
1742321892.31858,192.168.0.100,54,1379
1742321892.508668,192.168.0.100,96,1380
1742321892.527283,157.240.237.61,56,68
1742321892.648243,104.18.32.47,612,120
1742321892.663306,104.18.32.47,88,121
1742321892.663403,192.168.0.100,54,1381
1742321892.678838,192.168.0.100,89,1382
1742321892.739421,104.18.32.47,56,122
1742321892.881439,104.18.32.47,1494,123
1742321892.882237,104.18.32.47,1494,124
1742321892.882237,104.18.32.47,1494,125
1742321892.882237,104.18.32.47,1494,126
1742321892.882237,104.18.32.47,1494,127
1742321892.882318,192.168.0.100,54,1383
1742321892.882387,104.18.32.47,1494,128
1742321892.882387,104.18.32.47,1494,129
1742321892.882387,104.18.32.47,797,130
1742321892.882721,192.168.0.100,54,1384
1742321892.895235,104.18.32.47,88,131
1742321892.944919,192.168.0.100,54,1385
1742321893.758194,192.168.0.100,143,1386
1742321893.762006,192.168.0.1,302,607
1742321894.37493,192.168.0.100,87,1387
1742321894.375402,192.168.0.100,87,1388
1742321894.376153,192.168.0.100,83,1389
1742321894.3765,192.168.0.100,83,1390
1742321894.376796,192.168.0.100,140,1391
1742321894.376872,192.168.0.100,100,1392
1742321894.376926,192.168.0.100,355,1393
1742321894.378356,192.168.0.1,268,608
1742321894.379152,192.168.0.1,328,609
1742321894.380051,192.168.0.100,66,1394
1742321894.380585,192.168.0.1,288,610
1742321894.382249,192.168.0.1,276,611
1742321894.383043,52.111.252.17,68,31
1742321894.383043,52.111.252.17,66,32
1742321894.385324,52.111.252.17,56,33
1742321894.385324,52.111.252.17,100,34
1742321894.385324,52.111.252.17,96,35
1742321894.38538,192.168.0.100,54,1395
1742321894.388137,52.111.252.17,1494,36
1742321894.389387,52.111.252.17,1494,37
1742321894.389387,52.111.252.17,1494,38
1742321894.389431,192.168.0.100,54,1396
1742321894.390198,52.111.252.17,1494,39
1742321894.390198,52.111.252.17,1494,40
1742321894.390239,192.168.0.100,54,1397
1742321894.390271,52.111.252.17,668,41
1742321894.390293,192.168.0.100,54,1398
1742321894.39528,52.111.252.17,92,42
1742321894.395937,192.168.0.100,96,1399
1742321894.428537,192.168.0.100,74,1400
1742321894.431104,52.111.252.17,56,43
1742321894.431696,192.168.0.1,438,612
1742321894.446585,192.168.0.100,74,1401
1742321894.446927,192.168.0.100,74,1402
1742321894.447022,52.109.124.29,68,1
1742321894.447108,192.168.0.100,54,1403
1742321894.447487,192.168.0.100,1494,1404
1742321894.447487,192.168.0.100,510,1405
1742321894.449602,192.168.0.1,438,613
1742321894.449847,192.168.0.1,386,614
1742321894.45045,192.168.0.100,66,1406
1742321894.483307,40.126.17.131,68,1
1742321894.483505,192.168.0.100,54,1407
1742321894.484225,192.168.0.100,1494,1408
1742321894.484225,192.168.0.100,370,1409
1742321894.500923,52.109.124.29,56,2
1742321894.500923,52.109.124.29,153,3
1742321894.501843,192.168.0.100,796,1410
1742321894.503731,40.126.17.131,68,2
1742321894.503731,40.126.17.131,54,3
1742321894.505407,40.126.17.131,1494,4
1742321894.50644,40.126.17.131,1494,5
1742321894.50644,40.126.17.131,1133,6
1742321894.506523,192.168.0.100,54,1411
1742321894.509028,192.168.0.100,212,1412
1742321894.52928,40.126.17.131,105,7
1742321894.529758,192.168.0.100,1494,1413
1742321894.529758,192.168.0.100,1494,1414
1742321894.529758,192.168.0.100,1494,1415
1742321894.529758,192.168.0.100,1494,1416
1742321894.529758,192.168.0.100,1494,1417
1742321894.529758,192.168.0.100,1173,1418
1742321894.551425,40.126.17.131,56,8
1742321894.551425,40.126.17.131,54,9
1742321894.557751,40.126.17.131,56,10
1742321894.558383,52.109.124.29,1494,4
1742321894.558383,52.109.124.29,1494,5
1742321894.558383,52.109.124.29,1494,6
1742321894.558383,52.109.124.29,1494,7
1742321894.558383,52.109.124.29,605,8
1742321894.558471,192.168.0.100,54,1419
1742321894.559529,192.168.0.100,128,1420
1742321894.559681,192.168.0.100,146,1421
1742321894.559914,192.168.0.100,1494,1422
1742321894.559914,192.168.0.100,1102,1423
1742321894.559989,192.168.0.100,96,1424
1742321894.613582,52.109.124.29,56,9
1742321894.613582,52.109.124.29,54,10
1742321894.613582,52.109.124.29,157,11
1742321894.613582,52.109.124.29,116,12
1742321894.613717,192.168.0.100,54,1425
1742321894.613945,192.168.0.100,85,1426
1742321894.667514,52.109.124.29,56,13
1742321894.667514,52.109.124.29,85,14
1742321894.709454,192.168.0.100,54,1427
1742321894.793236,40.126.17.131,1494,11
1742321894.795444,40.126.17.131,1494,12
1742321894.795444,40.126.17.131,1494,13
1742321894.795504,192.168.0.100,54,1428
1742321894.795557,40.126.17.131,1494,14
1742321894.795557,40.126.17.131,790,15
1742321894.795601,192.168.0.100,54,1429
1742321894.801401,192.168.0.100,85,1430
1742321894.802763,192.168.0.100,85,1431
1742321894.803266,192.168.0.100,85,1432
1742321894.805615,192.168.0.1,336,615
1742321894.807458,192.168.0.1,336,616
1742321894.807458,192.168.0.1,284,617
1742321894.808278,192.168.0.100,66,1433
1742321894.831305,20.190.146.39,68,1
1742321894.831407,192.168.0.100,54,1434
1742321894.831796,192.168.0.100,1494,1435
1742321894.831796,192.168.0.100,508,1436
1742321894.839462,20.190.146.39,56,2
1742321894.839863,20.190.146.39,153,3
1742321894.841041,192.168.0.100,794,1437
1742321894.84127,52.109.124.29,1494,15
1742321894.84127,52.109.124.29,624,16
1742321894.841345,192.168.0.100,54,1438
1742321894.85088,20.190.146.39,1494,4
1742321894.852018,20.190.146.39,1494,5
1742321894.852018,20.190.146.39,1490,6
1742321894.852084,192.168.0.100,54,1439
1742321894.854114,192.168.0.100,128,1440
1742321894.854315,192.168.0.100,146,1441
1742321894.85457,192.168.0.100,1494,1442
1742321894.85457,192.168.0.100,1494,1443
1742321894.85457,192.168.0.100,1494,1444
1742321894.85457,192.168.0.100,1494,1445
1742321894.85457,192.168.0.100,1494,1446
1742321894.85457,192.168.0.100,1471,1447
1742321894.8617,20.190.146.39,56,7
1742321894.8617,20.190.146.39,157,8
1742321894.8617,20.190.146.39,116,9
1742321894.861809,192.168.0.100,54,1448
1742321894.862003,192.168.0.100,85,1449
1742321894.862558,20.190.146.39,88,10
1742321894.862558,20.190.146.39,54,11
1742321894.868515,20.190.146.39,56,12
1742321894.868515,20.190.146.39,54,13
1742321894.912649,192.168.0.100,54,1450
1742321894.97551,20.190.146.39,1135,14
1742321895.023317,192.168.0.100,54,1451
1742321895.237038,192.168.0.100,1494,1452
1742321895.237038,192.168.0.100,540,1453
1742321895.237171,192.168.0.100,96,1454
1742321895.238465,192.168.0.100,140,1455
1742321895.238561,192.168.0.100,355,1456
1742321895.249386,52.111.252.17,68,44
1742321895.249386,52.111.252.17,54,45
1742321895.249386,52.111.252.17,96,46
1742321895.250671,52.111.252.17,1494,47
1742321895.250671,52.111.252.17,1494,48
1742321895.25072,192.168.0.100,54,1457
1742321895.252677,52.111.252.17,1494,49
1742321895.252677,52.111.252.17,1494,50
1742321895.252749,192.168.0.100,54,1458
1742321895.252813,52.111.252.17,1494,51
1742321895.252813,52.111.252.17,668,52
1742321895.252868,192.168.0.100,54,1459
1742321895.259095,52.111.252.17,92,53
1742321895.259153,192.168.0.100,54,1460
1742321895.291901,52.109.124.29,68,17
1742321895.291901,52.109.124.29,54,18
1742321895.388332,192.168.0.100,139,1461
1742321895.388425,192.168.0.100,1165,1462
1742321895.396032,52.111.252.17,56,54
1742321895.396032,52.111.252.17,96,55
1742321895.403975,52.111.252.17,201,56
1742321895.404052,192.168.0.100,54,1463
1742321895.411167,52.111.252.17,92,57
1742321895.462725,192.168.0.100,54,1464
1742321895.495079,192.168.0.100,96,1465
1742321895.495402,192.168.0.100,96,1466
1742321895.495675,192.168.0.100,134,1467
1742321895.495761,192.168.0.100,93,1468
1742321895.495824,192.168.0.100,910,1469
1742321895.499082,192.168.0.1,287,618
1742321895.49962,192.168.0.1,226,619
1742321895.53055,52.109.124.29,1329,19
1742321895.572082,192.168.0.100,54,1470
1742321895.715904,20.189.173.3,56,14
1742321895.715904,20.189.173.3,93,15
1742321895.758913,192.168.0.100,54,1471
1742321895.768356,192.168.0.1,314,620
1742321895.771787,192.168.0.1,314,621
1742321895.777969,192.168.0.1,323,622
1742321895.781388,192.168.0.1,323,623
1742321895.784795,192.168.0.1,378,624
1742321895.788277,192.168.0.1,378,625
1742321895.793889,192.168.0.1,388,626
1742321895.797923,192.168.0.1,388,627
1742321895.977794,20.189.173.3,148,16
1742321895.978576,192.168.0.100,89,1472
1742321896.132833,192.168.0.100,135,1473
1742321896.132983,192.168.0.100,1173,1474
1742321896.141193,52.111.252.17,56,58
1742321896.141193,52.111.252.17,96,59
1742321896.152294,52.111.252.17,224,60
1742321896.152427,192.168.0.100,54,1475
1742321896.155199,52.111.252.17,92,61
1742321896.199888,192.168.0.100,54,1476
1742321896.259388,20.189.173.3,56,17
1742321896.403855,192.168.0.100,93,1477
1742321896.40419,192.168.0.100,93,1478
1742321896.404506,192.168.0.100,230,1479
1742321896.404615,192.168.0.100,93,1480
1742321896.404746,192.168.0.100,1494,1481
1742321896.404746,192.168.0.100,1494,1482
1742321896.404746,192.168.0.100,1494,1483
1742321896.404746,192.168.0.100,1494,1484
1742321896.404746,192.168.0.100,1494,1485
1742321896.404746,192.168.0.100,1494,1486
1742321896.404746,192.168.0.100,1494,1487
1742321896.404746,192.168.0.100,1494,1488
1742321896.404746,192.168.0.100,1494,1489
1742321896.404746,192.168.0.100,1494,1490
1742321896.404746,192.168.0.100,1494,1491
1742321896.404746,192.168.0.100,620,1492
1742321896.40507,192.168.0.100,1494,1493
1742321896.40507,192.168.0.100,1041,1494
1742321896.408068,192.168.0.1,217,628
1742321896.408687,192.168.0.1,277,629
1742321896.626021,20.189.173.9,56,21
1742321896.626021,20.189.173.9,93,22
1742321896.627067,20.189.173.9,56,23
1742321896.627067,20.189.173.9,56,24
1742321896.627067,20.189.173.9,54,25
1742321896.62757,20.189.173.9,56,26
1742321896.62757,20.189.173.9,54,27
1742321896.629582,20.189.173.9,56,28
1742321896.629582,20.189.173.9,56,29
1742321896.629582,20.189.173.9,68,30
1742321896.629582,20.189.173.9,56,31
1742321896.629582,20.189.173.9,56,32
1742321896.629582,3.233.158.26,93,15
1742321896.629873,192.168.0.100,54,1495
1742321896.667163,192.168.0.100,54,1496
1742321896.761739,192.168.0.100,143,1497
1742321896.765382,192.168.0.1,302,630
1742321896.832935,3.233.158.26,80,16
1742321896.832935,3.233.158.26,54,17
1742321896.833064,192.168.0.100,54,1498
1742321896.888271,20.189.173.9,164,33
1742321896.889473,192.168.0.100,89,1499
1742321897.167398,20.189.173.9,56,34
1742321897.329897,104.22.26.181,80,17
1742321897.382872,192.168.0.100,54,1500
1742321897.770161,192.168.0.1,314,631
1742321897.773603,192.168.0.1,314,632
1742321897.777026,192.168.0.1,323,633
1742321897.780395,192.168.0.1,323,634
1742321897.783831,192.168.0.1,378,635
1742321897.79001,192.168.0.1,378,636
1742321897.793445,192.168.0.1,388,637
1742321897.796872,192.168.0.1,388,638
1742321898.761312,192.168.0.100,139,1501
1742321898.761692,192.168.0.100,1187,1502
1742321898.770774,52.111.252.17,56,62
1742321898.770774,52.111.252.17,96,63
1742321898.779986,52.111.252.17,223,64
1742321898.780046,192.168.0.100,54,1503
1742321898.783268,52.111.252.17,92,65
1742321898.829201,192.168.0.100,54,1504
1742321899.66981,192.168.0.100,54,1505
1742321899.892483,192.168.0.100,135,1506
1742321899.892575,192.168.0.100,1195,1507
1742321899.900472,52.111.252.17,56,66
1742321899.900472,52.111.252.17,96,67
1742321899.911722,52.111.252.17,224,68
1742321899.91183,192.168.0.100,54,1508
1742321899.915272,52.111.252.17,92,69
1742321899.91595,192.168.0.100,96,1509
1742321899.963776,52.111.252.17,56,70
1742321900.764939,192.168.0.100,201,1510
1742321900.765076,192.168.0.100,1494,1511
1742321900.765076,192.168.0.100,1494,1512
1742321900.765076,192.168.0.100,810,1513
1742321900.766082,192.168.0.100,139,1514
1742321900.766145,192.168.0.100,1203,1515
1742321900.774785,52.111.252.17,56,71
1742321900.774785,52.111.252.17,96,72
1742321900.786677,52.111.252.17,225,73
1742321900.786759,192.168.0.100,54,1516
1742321900.78733,52.111.252.17,92,74
1742321900.796326,192.168.0.100,143,1517
1742321900.802944,192.168.0.1,302,639
1742321900.813325,192.168.0.100,66,1518
1742321900.813325,192.168.0.100,66,1519
1742321900.814471,192.168.0.1,68,640
1742321900.814471,192.168.0.1,66,641
1742321900.814595,192.168.0.100,54,1520
1742321900.814633,192.168.0.100,54,1521
1742321900.814742,192.168.0.100,253,1522
1742321900.814754,192.168.0.100,245,1523
1742321900.815695,192.168.0.1,56,642
1742321900.815695,192.168.0.1,54,643
1742321900.826852,192.168.0.1,1304,644
1742321900.826886,192.168.0.100,54,1524
1742321900.827308,192.168.0.1,56,645
1742321900.827347,192.168.0.100,54,1525
1742321900.842719,192.168.0.100,54,1526
1742321900.84321,192.168.0.1,56,646
1742321900.904748,192.168.0.1,262,647
1742321900.920116,192.168.0.1,1514,648
1742321900.920116,192.168.0.1,1514,649
1742321900.920296,192.168.0.100,54,1527
1742321900.922336,192.168.0.1,1514,650
1742321900.922383,192.168.0.100,54,1528
1742321900.922573,192.168.0.1,241,651
1742321900.922623,192.168.0.100,54,1529
1742321900.922709,192.168.0.100,54,1530
1742321900.939468,192.168.0.1,56,652
1742321900.985748,20.189.173.9,56,35
1742321900.985748,20.189.173.9,54,36
1742321901.016459,20.189.173.9,169,37
1742321901.060891,192.168.0.100,54,1531
1742321901.144696,23.53.243.15,80,100
1742321901.144696,23.53.243.15,54,101
1742321901.144844,192.168.0.100,54,1532
1742321901.144914,192.168.0.100,54,1533
1742321901.149839,23.53.243.15,56,102
1742321901.149839,23.53.243.15,78,103
1742321901.150033,192.168.0.100,54,1534
1742321901.150475,23.53.243.15,56,104
1742321901.150475,23.53.243.15,78,105
1742321901.150584,192.168.0.100,54,1535
1742321901.150597,192.168.0.100,54,1536
1742321901.152772,23.53.243.15,56,106
1742321901.152772,23.53.243.15,54,107
1742321901.152844,192.168.0.100,54,1537
1742321901.152874,192.168.0.100,54,1538
1742321901.159524,23.53.243.15,56,108
1742321901.177539,192.168.0.1,306,653
1742321901.2806,192.168.0.1,315,654
1742321901.386387,192.168.0.1,378,655
1742321901.480762,192.168.0.100,55,1539
1742321901.489818,192.168.0.1,370,656
1742321901.499459,104.18.32.47,68,132
1742321901.593312,192.168.0.1,315,657
1742321901.69657,192.168.0.1,354,658
1742321901.803625,192.168.0.1,386,659
1742321901.805422,192.168.0.1,314,660
1742321901.8117,192.168.0.1,314,661
1742321901.817951,192.168.0.1,323,662
1742321901.821469,192.168.0.1,323,663
1742321901.824778,192.168.0.1,378,664
1742321901.828221,192.168.0.1,378,665
1742321901.835657,192.168.0.1,388,666
1742321901.837582,192.168.0.1,388,667
1742321901.907016,192.168.0.1,315,668
1742321901.917009,192.168.0.100,139,1540
1742321901.917096,192.168.0.100,1213,1541
1742321901.92529,52.111.252.17,56,75
1742321901.92529,52.111.252.17,96,76
1742321901.938031,52.111.252.17,224,77
1742321901.93811,192.168.0.100,54,1542
1742321901.939303,52.111.252.17,92,78
1742321901.992359,192.168.0.100,54,1543
1742321902.009478,192.168.0.1,374,669
1742321902.112558,192.168.0.1,368,670
1742321902.21863,192.168.0.1,315,671
1742321902.32223,192.168.0.1,370,672
1742321902.323485,104.22.26.181,80,18
1742321902.369204,192.168.0.100,54,1544
1742321902.425791,192.168.0.1,380,673
1742321903.184918,192.168.0.100,139,1545
1742321903.185018,192.168.0.100,1219,1546
1742321903.1917,52.111.252.17,56,79
1742321903.1917,52.111.252.17,96,80
1742321903.204642,52.111.252.17,224,81
1742321903.204706,192.168.0.100,54,1547
1742321903.207348,52.111.252.17,92,82
1742321903.256056,192.168.0.100,54,1548
1742321903.802448,192.168.0.100,143,1549
1742321903.807824,192.168.0.1,302,674
1742321903.811848,192.168.0.1,314,675
1742321903.815821,192.168.0.1,314,676
1742321903.819833,192.168.0.1,323,677
1742321903.826042,192.168.0.1,323,678
1742321903.827882,192.168.0.1,378,679
1742321903.834146,192.168.0.1,378,680
1742321903.837925,192.168.0.1,388,681
1742321903.841165,192.168.0.1,388,682
1742321903.928121,192.168.0.100,1494,1550
1742321903.928121,192.168.0.100,622,1551
1742321903.928266,192.168.0.100,1494,1552
1742321903.928266,192.168.0.100,1048,1553
1742321904.148816,20.189.173.9,56,38
1742321904.148816,20.189.173.9,54,39
1742321904.163834,192.168.0.100,139,1554
1742321904.163927,192.168.0.100,1229,1555
1742321904.171937,52.111.252.17,56,83
1742321904.171937,52.111.252.17,96,84
1742321904.195827,52.111.252.17,224,85
1742321904.195948,192.168.0.100,54,1556
1742321904.211521,52.111.252.17,92,86
1742321904.22102,20.189.173.9,169,40
1742321904.222319,192.168.0.100,89,1557
1742321904.253344,192.168.0.100,54,1558
1742321904.51154,20.189.173.9,56,41
1742321905.215948,192.168.0.100,139,1559
1742321905.216068,192.168.0.100,1237,1560
1742321905.224523,52.111.252.17,56,87
1742321905.224523,52.111.252.17,96,88
1742321905.238756,52.111.252.17,224,89
1742321905.238854,192.168.0.100,54,1561
1742321905.239601,52.111.252.17,92,90
1742321905.240291,192.168.0.100,96,1562
1742321905.275998,52.111.252.17,56,91
1742321905.73361,192.168.0.100,139,1563
1742321905.733708,192.168.0.100,1241,1564
1742321905.742602,52.111.252.17,56,92
1742321905.742602,52.111.252.17,96,93
1742321905.761471,52.111.252.17,224,94
1742321905.761552,192.168.0.100,54,1565
1742321905.77553,52.111.252.17,92,95
1742321905.828388,192.168.0.100,54,1566
1742321906.190535,192.168.0.100,191,1567
1742321906.190648,192.168.0.100,1494,1568
1742321906.190648,192.168.0.100,1494,1569
1742321906.190648,192.168.0.100,810,1570
1742321906.41128,20.189.173.9,56,42
1742321906.41128,20.189.173.9,54,43
1742321906.430525,20.189.173.9,169,44
1742321906.485168,192.168.0.100,54,1571
1742321906.627123,192.168.0.100,1438,1572
1742321906.627123,192.168.0.100,1438,1573
1742321906.627123,192.168.0.100,623,1574
1742321906.62757,192.168.0.100,1026,1575
1742321906.627668,192.168.0.100,85,1576
1742321906.632023,23.53.243.15,56,109
1742321906.632023,23.53.243.15,54,110
1742321906.643585,23.53.243.15,56,111
1742321906.643585,23.53.243.15,56,112
1742321906.655834,192.168.0.100,139,1577
1742321906.655922,192.168.0.100,1249,1578
1742321906.664977,52.111.252.17,56,96
1742321906.664977,52.111.252.17,96,97
1742321906.681201,52.111.252.17,201,98
1742321906.681267,192.168.0.100,54,1579
1742321906.695578,52.111.252.17,92,99
1742321906.7505,192.168.0.100,54,1580
1742321906.753288,23.53.243.15,473,113
1742321906.753378,192.168.0.100,54,1581
1742321906.771895,23.53.243.15,88,114
1742321906.771974,192.168.0.100,54,1582
1742321906.814055,192.168.0.100,143,1583
1742321906.820555,192.168.0.1,302,683
1742321907.557414,192.168.0.100,139,1584
1742321907.557508,192.168.0.100,1255,1585
1742321907.565104,52.111.252.17,56,100
1742321907.565104,52.111.252.17,96,101
1742321907.59205,52.111.252.17,224,102
1742321907.592167,192.168.0.100,54,1586
1742321907.599424,52.111.252.17,92,103
1742321907.639171,192.168.0.100,54,1587
1742321907.825641,192.168.0.1,314,684
1742321907.828658,192.168.0.1,314,685
1742321907.832065,192.168.0.1,323,686
1742321907.838448,104.22.26.181,80,19
1742321907.838448,192.168.0.1,323,687
1742321907.842029,192.168.0.1,378,688
1742321907.846054,192.168.0.1,378,689
1742321907.84888,192.168.0.1,388,690
1742321907.852257,192.168.0.1,388,691
1742321907.858306,192.168.0.100,70,1588
1742321907.861149,192.168.0.1,98,692
1742321907.889697,192.168.0.100,54,1589
1742321908.672008,192.168.0.100,191,1590
1742321908.672132,192.168.0.100,1494,1591
1742321908.672132,192.168.0.100,1048,1592
1742321908.893396,20.189.173.9,56,45
1742321908.893396,20.189.173.9,163,46
1742321908.933674,192.168.0.100,54,1593
1742321909.248434,192.168.0.100,139,1594
1742321909.248567,192.168.0.100,1261,1595
1742321909.261867,52.111.252.17,56,104
1742321909.261867,52.111.252.17,96,105
1742321909.280307,52.111.252.17,224,106
1742321909.280434,192.168.0.100,54,1596
1742321909.295644,52.111.252.17,92,107
1742321909.337524,192.168.0.100,54,1597
1742321910.853049,192.168.0.100,143,1598
1742321910.856124,192.168.0.1,302,693
1742321910.869394,192.168.0.100,66,1599
1742321910.869972,192.168.0.100,66,1600
1742321910.871543,192.168.0.1,68,694
1742321910.871543,192.168.0.1,66,695
1742321910.871697,192.168.0.100,54,1601
1742321910.871739,192.168.0.100,54,1602
1742321910.871881,192.168.0.100,245,1603
1742321910.871881,192.168.0.100,253,1604
1742321910.872693,192.168.0.1,56,696
1742321910.872693,192.168.0.1,54,697
1742321910.875767,192.168.0.1,1304,698
1742321910.875868,192.168.0.100,54,1605
1742321910.877164,192.168.0.1,56,699
1742321910.877164,192.168.0.1,54,700
1742321910.877252,192.168.0.100,54,1606
1742321910.963007,192.168.0.1,262,701
1742321910.977604,192.168.0.1,1514,702
1742321910.977604,192.168.0.1,1514,703
1742321910.977712,192.168.0.100,54,1607
1742321910.979922,192.168.0.1,1514,704
1742321910.980038,192.168.0.100,54,1608
1742321910.980283,192.168.0.1,241,705
1742321910.980358,192.168.0.100,54,1609
1742321910.980403,192.168.0.100,54,1610
1742321910.995706,192.168.0.1,56,706
1742321911.261442,192.168.0.100,195,1611
1742321911.26156,192.168.0.100,1286,1612
1742321911.486361,20.189.173.9,56,47
1742321911.486361,20.189.173.9,169,48
1742321911.487717,192.168.0.100,89,1613
1742321911.76379,20.189.173.9,56,49
1742321911.860912,192.168.0.1,314,707
1742321911.864355,192.168.0.1,314,708
1742321911.87104,192.168.0.1,323,709
1742321911.873928,192.168.0.1,323,710
1742321911.877351,192.168.0.1,378,711
1742321911.88072,192.168.0.1,378,712
1742321911.884174,192.168.0.1,388,713
1742321911.890856,192.168.0.1,388,714
1742321912.896517,192.168.0.100,139,1614
1742321912.896612,192.168.0.100,1267,1615
1742321912.903802,52.111.252.17,56,108
1742321912.903802,52.111.252.17,96,109
1742321912.923135,52.111.252.17,453,110
1742321912.923205,192.168.0.100,54,1616
1742321912.932686,192.168.0.100,55,1617
1742321912.933155,192.168.0.100,96,1618
1742321912.93554,52.111.252.17,92,111
1742321912.951729,151.101.153.229,68,4
1742321912.975763,52.111.252.17,56,112
1742321912.979389,192.168.0.100,54,1619
1742321913.192034,104.22.26.181,80,20
1742321913.245439,192.168.0.100,54,1620
1742321913.669093,192.168.0.100,139,1621
1742321913.669234,192.168.0.100,1275,1622
1742321913.676109,52.111.252.17,56,113
1742321913.676109,52.111.252.17,96,114
1742321913.696027,52.111.252.17,201,115
1742321913.696141,192.168.0.100,54,1623
1742321913.714333,52.111.252.17,92,116
1742321913.756972,192.168.0.100,54,1624
1742321913.865731,192.168.0.100,143,1625
1742321913.870028,192.168.0.1,302,715
1742321914.539552,192.168.0.100,66,1626
1742321914.59561,192.168.0.100,55,1627
1742321914.613955,172.64.155.209,68,3
1742321914.739771,52.168.117.175,68,1
1742321914.739965,192.168.0.100,54,1628
1742321914.742837,192.168.0.100,615,1629
1742321914.874274,192.168.0.1,314,716
1742321914.877727,192.168.0.1,314,717
1742321914.881366,192.168.0.1,323,718
1742321914.884838,192.168.0.1,323,719
1742321914.890743,192.168.0.1,378,720
1742321914.894141,192.168.0.1,378,721
1742321914.897525,192.168.0.1,388,722
1742321914.900949,192.168.0.1,388,723
1742321914.910439,192.168.0.100,190,1630
1742321914.910547,192.168.0.100,1494,1631
1742321914.910547,192.168.0.100,1048,1632
1742321914.932331,52.168.117.175,1494,2
1742321914.932331,52.168.117.175,1494,3
1742321914.932331,52.168.117.175,1494,4
1742321914.932331,52.168.117.175,1494,5
1742321914.932331,52.168.117.175,698,6
1742321914.932522,192.168.0.100,54,1633
1742321914.944852,192.168.0.100,134,1634
1742321914.945356,192.168.0.100,580,1635
1742321914.945475,192.168.0.100,1494,1636
1742321914.945475,192.168.0.100,1494,1637
1742321914.945475,192.168.0.100,1494,1638
1742321914.945475,192.168.0.100,316,1639
1742321915.108147,192.168.0.100,80,1640
1742321915.111487,192.168.0.1,211,724
1742321915.112437,192.168.0.100,66,1641
1742321915.126329,103.230.151.201,68,1
1742321915.126329,103.230.151.201,66,2
1742321915.126541,192.168.0.100,66,1642
1742321915.129475,192.168.0.100,524,1643
1742321915.130036,20.189.173.9,56,50
1742321915.130036,52.168.117.175,54,7
1742321915.130368,52.168.117.175,157,8
1742321915.130411,192.168.0.100,54,1644
1742321915.13084,52.168.117.175,101,9
1742321915.130874,192.168.0.100,54,1645
1742321915.131564,52.168.117.175,56,10
1742321915.131564,52.168.117.175,56,11
1742321915.13207,20.189.173.9,163,51
1742321915.132533,52.168.117.175,545,12
1742321915.132575,192.168.0.100,54,1646
1742321915.136524,103.230.151.201,1494,3
1742321915.141657,103.230.151.201,1494,4
1742321915.141657,103.230.151.201,1118,5
1742321915.14176,192.168.0.100,54,1647
1742321915.144461,192.168.0.100,134,1648
1742321915.144822,192.168.0.100,134,1649
1742321915.144893,192.168.0.100,169,1650
1742321915.149701,103.230.151.201,68,6
1742321915.149701,103.230.151.201,66,7
1742321915.149968,103.230.151.201,56,8
1742321915.150228,103.230.151.201,341,9
1742321915.150228,103.230.151.201,341,10
1742321915.150312,192.168.0.100,54,1651
1742321915.1513,103.230.151.201,115,11
1742321915.1514,192.168.0.100,85,1652
1742321915.152001,103.230.151.201,88,12
